fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-01-26,DL,DL_CODESHARE,DL,6204,G7,N368CA,6204,14492,RDU,"Raleigh/Durham, NC",10529,BDL,"Hartford, CT",1955,1949,-6,21,2010,2123,5,2139,2128,-11,0,,0,N,104,99,73,1,532,,,,,,,,,
2018-01-26,UA,UA_CODESHARE,UA,4449,EV,N12900,4449,12266,IAH,"Houston, TX",10781,BTR,"Baton Rouge, LA",1745,1741,-4,11,1752,1832,4,1855,1836,-19,0,,0,N,70,55,40,1,253,,,,,,,,,
2018-01-26,AA,AA_CODESHARE,AA,3467,MQ,N931AE,3467,13930,ORD,"Chicago, IL",10469,AZO,"Kalamazoo, MI",845,843,-2,26,909,1032,4,1036,1036,0,0,,0,N,51,53,23,1,122,,,,,,,,,
2018-01-26,NK,NK,NK,891,NK,N507NK,891,13487,MSP,"Minneapolis, MN",13495,MSY,"New Orleans, LA",1342,1338,-4,15,1353,1616,5,1637,1621,-16,0,,0,N,175,163,143,1,1039,,,,,,,,,
2018-01-26,B6,B6,B6,213,B6,N534JB,213,12478,JFK,"New York, NY",12954,LGB,"Long Beach, CA",726,721,-5,20,741,1028,4,1044,1032,-12,0,,0,N,378,371,347,1,2465,,,,,,,,,
2018-01-26,DL,DL_CODESHARE,DL,4976,OO,N457SW,4976,10208,AGS,"Augusta, GA",10397,ATL,"Atlanta, GA",1910,1859,-11,36,1935,2014,13,2022,2027,5,0,,0,N,72,88,39,1,143,,,,,,,,,
2018-01-26,UA,UA_CODESHARE,UA,5834,OO,N793SK,5834,12892,LAX,"Los Angeles, CA",10372,ASE,"Aspen, CO",623,613,-10,22,635,935,5,939,940,1,0,,0,N,136,147,120,1,737,,,,,,,,,
2018-01-26,DL,DL,DL,670,DL,N363NB,670,14307,PVD,"Providence, RI",11433,DTW,"Detroit, MI",530,526,-4,12,538,718,7,745,725,-20,0,,0,N,135,119,100,1,615,,,,,,,,,
2018-01-26,DL,DL,DL,1266,DL,N966DL,1266,10792,BUF,"Buffalo, NY",10397,ATL,"Atlanta, GA",600,558,-2,26,624,806,6,825,812,-13,0,,0,N,145,134,102,1,712,,,,,,,,,
2018-01-26,DL,DL,DL,1354,DL,N544US,1354,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",2225,2222,-3,15,2237,516,10,537,526,-11,0,,0,N,252,244,219,1,1947,,,,,,,,,
2018-01-26,DL,DL,DL,2334,DL,N556NW,2334,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1700,1659,-1,11,1710,1836,7,1855,1843,-12,0,,0,N,115,104,86,1,581,,,,,,,,,
2018-01-26,DL,DL,DL,2469,DL,N997DL,2469,13485,MSN,"Madison, WI",10397,ATL,"Atlanta, GA",1707,1700,-7,11,1711,1951,18,2024,2009,-15,0,,0,N,137,129,100,1,707,,,,,,,,,
2018-01-26,DL,DL,DL,2876,DL,N389DA,2876,14747,SEA,"Seattle, WA",10423,AUS,"Austin, TX",1746,1740,-6,24,1804,2322,6,2346,2328,-18,0,,0,N,240,228,198,1,1770,,,,,,,,,
2018-01-27,UA,UA_CODESHARE,UA,5038,OO,N909SW,5038,12892,LAX,"Los Angeles, CA",14689,SBA,"Santa Barbara, CA",1210,1203,-7,32,1235,1255,4,1305,1259,-6,0,,0,N,55,56,20,1,89,,,,,,,,,
2018-01-27,AA,AA_CODESHARE,AA,5965,YV,N909FJ,5965,14107,PHX,"Phoenix, AZ",12954,LGB,"Long Beach, CA",2118,2117,-1,11,2128,2124,4,2144,2128,-16,0,,0,N,86,71,56,1,355,,,,,,,,,
2018-01-27,DL,DL,DL,2486,DL,N333NB,2486,11433,DTW,"Detroit, MI",10257,ALB,"Albany, NY",2030,2007,-23,17,2024,2120,3,2208,2123,-45,0,,0,N,98,76,56,1,489,,,,,,,,,
2018-01-27,AA,AA_CODESHARE,AA,4514,YX,N105HQ,4514,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",940,932,-8,27,959,1112,7,1130,1119,-11,0,,0,N,110,107,73,1,427,,,,,,,,,
2018-01-27,AA,AA,AA,738,AA,N552UW,738,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",1550,1545,-5,26,1611,1707,7,1716,1714,-2,0,,0,N,86,89,56,1,280,,,,,,,,,
2018-01-27,NK,NK,NK,269,NK,N502NK,269,10821,BWI,"Baltimore, MD",14747,SEA,"Seattle, WA",1940,1936,-4,12,1948,2222,6,2237,2228,-9,0,,0,N,357,352,334,1,2335,,,,,,,,,
2018-01-28,HA,HA,HA,10,HA,N386HA,10,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",800,807,7,19,826,1543,6,1520,1549,29,0,,0,N,320,342,317,1,2556,29,0,0,0,0,,,,
2018-01-28,AA,AA_CODESHARE,AA,3003,OO,N776SK,3003,15412,TYS,"Knoxville, TN",11298,DFW,"Dallas/Fort Worth, TX",1800,1819,19,12,1831,1929,21,1949,1950,1,0,,0,N,169,151,118,1,771,,,,,,,,,
2018-01-28,AA,AA_CODESHARE,AA,3010,OO,N713SK,3010,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",1920,1916,-4,13,1929,1950,10,2033,2000,-33,0,,0,N,133,104,81,1,590,,,,,,,,,
2018-01-28,DL,DL_CODESHARE,DL,4682,OO,N632SK,4682,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1717,1713,-4,43,1756,1900,14,1903,1914,11,0,,0,N,106,121,64,1,334,,,,,,,,,
2018-01-28,WN,WN,WN,3410,WN,N8503A,3410,13232,MDW,"Chicago, IL",12191,HOU,"Houston, TX",1620,1620,0,8,1628,1854,4,1905,1858,-7,0,,0,N,165,158,146,1,937,,,,,,,,,
2018-01-28,DL,DL_CODESHARE,DL,6009,YX,N869RW,6009,12953,LGA,"New York, NY",12339,IND,"Indianapolis, IN",1130,1120,-10,11,1131,1330,6,1406,1336,-30,0,,0,N,156,136,119,1,660,,,,,,,,,
2018-01-28,AA,AA,AA,943,AA,N914NN,943,15024,STT,"Charlotte Amalie, VI",13303,MIA,"Miami, FL",1500,1448,-12,20,1508,1640,10,1708,1650,-18,0,,0,N,188,182,152,1,1107,,,,,,,,,
2018-01-28,DL,DL,DL,2032,DL,N331NB,2032,13495,MSY,"New Orleans, LA",12892,LAX,"Los Angeles, CA",1859,1854,-5,10,1904,2034,6,2120,2040,-40,0,,0,N,261,226,210,1,1670,,,,,,,,,
2018-01-28,DL,DL,DL,2923,DL,N3759,2923,14893,SMF,"Sacramento, CA",10397,ATL,"Atlanta, GA",1253,1852,359,14,1906,201,4,2019,205,346,0,,0,N,266,253,235,1,2092,346,0,0,0,0,,,,
2018-01-28,UA,UA_CODESHARE,UA,6028,YV,N85320,6028,10994,CHS,"Charleston, SC",12266,IAH,"Houston, TX",1830,1822,-8,17,1839,1956,4,2027,2000,-27,0,,0,N,177,158,137,1,925,,,,,,,,,
2018-01-28,UA,UA_CODESHARE,UA,3597,YX,N653RW,3597,11278,DCA,"Washington, DC",13930,ORD,"Chicago, IL",1855,1850,-5,14,1904,1954,20,2017,2014,-3,0,,0,N,142,144,110,1,612,,,,,,,,,
2018-01-28,DL,DL,DL,898,DL,N364NW,898,12953,LGA,"New York, NY",14027,PBI,"West Palm Beach/Palm Beach, FL",1040,1039,-1,14,1053,1323,4,1401,1327,-34,0,,0,N,201,168,150,1,1035,,,,,,,,,
2018-01-28,DL,DL,DL,905,DL,N934AT,905,11298,DFW,"Dallas/Fort Worth, TX",14869,SLC,"Salt Lake City, UT",815,807,-8,12,819,945,6,1013,951,-22,0,,0,N,178,164,146,1,989,,,,,,,,,
2018-01-28,UA,UA,UA,977,UA,N219UA,977,11618,EWR,"Newark, NJ",13930,ORD,"Chicago, IL",800,802,2,15,817,918,11,937,929,-8,0,,0,N,157,147,121,1,719,,,,,,,,,
2018-01-28,AS,AS,AS,645,AS,N281AK,645,14683,SAT,"San Antonio, TX",14747,SEA,"Seattle, WA",1853,1837,-16,10,1847,2057,7,2128,2104,-24,0,,0,N,275,267,250,1,1774,,,,,,,,,
2018-01-29,B6,B6,B6,1336,B6,N612JB,1336,11433,DTW,"Detroit, MI",10721,BOS,"Boston, MA",1900,1922,22,50,2012,2137,7,2050,2144,54,0,,0,N,110,142,85,1,632,12,0,32,0,10,,,,
2018-01-29,AA,AA_CODESHARE,AA,3648,MQ,N680AE,3648,13930,ORD,"Chicago, IL",10268,ALO,"Waterloo, IA",2035,2029,-6,15,2044,2125,5,2141,2130,-11,0,,0,N,66,61,41,1,234,,,,,,,,,
2018-01-29,UA,UA,UA,1596,UA,N66814,1596,11618,EWR,"Newark, NJ",12889,LAS,"Las Vegas, NV",1525,1540,15,19,1559,1753,6,1816,1759,-17,0,,0,N,351,319,294,1,2227,,,,,,,,,
2018-01-29,UA,UA_CODESHARE,UA,6286,YV,N89308,6286,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",1030,1025,-5,15,1040,1252,9,1337,1301,-36,0,,0,N,187,156,132,1,1034,,,,,,,,,
2018-01-29,DL,DL_CODESHARE,DL,5401,EV,N760EV,5401,13871,OMA,"Omaha, NE",12953,LGA,"New York, NY",605,558,-7,27,625,946,10,1006,956,-10,0,,0,N,181,178,141,1,1148,,,,,,,,,
2018-01-29,NK,NK,NK,724,NK,N609NK,724,11697,FLL,"Fort Lauderdale, FL",12898,LBE,"Latrobe, PA",1540,1602,22,13,1615,1819,5,1825,1824,-1,0,,0,N,165,142,124,1,980,,,,,,,,,
2018-01-29,AA,AA,AA,352,AA,N991NN,352,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1830,1858,28,23,1921,2200,5,2140,2205,25,0,,0,N,130,127,99,1,733,25,0,0,0,0,,,,
2018-01-29,G4,G4,G4,161,G4,302NV,161,14457,RAP,"Rapid City, SD",10466,AZA,"Phoenix, AZ",1914,1914,0,14,1928,2122,6,2133,2128,-5,0,,0,N,139,134,114,1,873,,,,,,,,,
2018-01-29,AA,AA_CODESHARE,AA,5475,OH,N515AE,5475,11995,GSO,"Greensboro/High Point, NC",11057,CLT,"Charlotte, NC",919,930,11,38,1008,1048,2,1029,1050,21,0,,0,N,70,80,40,1,83,0,0,10,0,11,,,,
2018-01-29,WN,WN,WN,5537,WN,N216WR,5537,15304,TPA,"Tampa, FL",10599,BHM,"Birmingham, AL",1030,1034,4,12,1046,1056,2,1100,1058,-2,0,,0,N,90,84,70,1,459,,,,,,,,,
2018-01-29,AS,AS_CODESHARE,AS,2209,QX,N407QX,2209,14057,PDX,"Portland, OR",13264,MFR,"Medford, OR",1157,1151,-6,14,1205,1251,2,1255,1253,-2,0,,0,N,58,62,46,1,222,,,,,,,,,
2018-01-30,AA,AA,AA,1373,AA,N9615W,1373,12451,JAX,"Jacksonville, FL",11298,DFW,"Dallas/Fort Worth, TX",1609,1602,-7,12,1614,1738,12,1800,1750,-10,0,,0,N,171,168,144,1,918,,,,,,,,,
2018-01-30,AA,AA,AA,1934,AA,N820AW,1934,11298,DFW,"Dallas/Fort Worth, TX",14685,SAV,"Savannah, GA",2040,2034,-6,14,2048,2341,6,2358,2347,-11,0,,0,N,138,133,113,1,925,,,,,,,,,
2018-01-30,UA,UA,UA,424,UA,N13110,424,12264,IAD,"Washington, DC",14771,SFO,"San Francisco, CA",840,836,-4,14,850,1110,13,1147,1123,-24,0,,0,N,367,347,320,1,2419,,,,,,,,,
2018-01-30,DL,DL_CODESHARE,DL,4482,OO,N8903A,4482,11193,CVG,"Cincinnati, OH",11057,CLT,"Charlotte, NC",903,859,-4,33,932,1031,5,1037,1036,-1,0,,0,N,94,97,59,1,335,,,,,,,,,
2018-01-30,UA,UA_CODESHARE,UA,5801,OO,N471CA,5801,11413,DRO,"Durango, CO",11292,DEN,"Denver, CO",1330,1321,-9,17,1338,1426,9,1439,1435,-4,0,,0,N,69,74,48,1,250,,,,,,,,,
2018-01-30,WN,WN,WN,314,WN,N7873A,314,11618,EWR,"Newark, NJ",12339,IND,"Indianapolis, IN",1220,1216,-4,28,1244,1421,5,1440,1426,-14,0,,0,N,140,130,97,1,645,,,,,,,,,
2018-01-30,WN,WN,WN,2305,WN,N954WN,2305,12889,LAS,"Las Vegas, NV",15376,TUS,"Tucson, AZ",1450,1446,-4,16,1502,1658,3,1705,1701,-4,0,,0,N,75,75,56,1,365,,,,,,,,,
2018-01-30,WN,WN,WN,1601,WN,N486WN,1601,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",2025,2040,15,12,2052,2255,8,2305,2303,-2,0,,0,N,160,143,123,1,937,,,,,,,,,
2018-01-30,UA,UA,UA,1983,UA,N24202,1983,14635,RSW,"Fort Myers, FL",11618,EWR,"Newark, NJ",1625,1735,70,13,1748,2013,5,1920,2018,58,0,,0,N,175,163,145,1,1068,0,0,58,0,0,,,,
2018-01-30,AA,AA_CODESHARE,AA,5243,OH,N215PS,5243,10874,CAK,"Akron, OH",14100,PHL,"Philadelphia, PA",1535,1532,-3,8,1540,1640,9,1708,1649,-19,0,,0,N,93,77,60,1,335,,,,,,,,,
2018-01-30,AA,AA_CODESHARE,AA,2949,OO,N417SW,2949,11823,FWA,"Fort Wayne, IN",13930,ORD,"Chicago, IL",1920,1909,-11,12,1921,1856,7,1935,1903,-32,0,,0,N,75,54,35,1,157,,,,,,,,,
2018-01-30,AA,AA_CODESHARE,AA,3015,OO,N705SK,3015,12892,LAX,"Los Angeles, CA",10372,ASE,"Aspen, CO",820,816,-4,37,853,1137,3,1149,1140,-9,0,,0,N,149,144,104,1,737,,,,,,,,,
2018-01-30,WN,WN,WN,2010,WN,N913WN,2010,15016,STL,"St. Louis, MO",11278,DCA,"Washington, DC",2000,1954,-6,11,2005,2240,5,2245,2245,0,0,,0,N,105,111,95,1,719,,,,,,,,,
2018-01-30,WN,WN,WN,1226,WN,N7864B,1226,15016,STL,"St. Louis, MO",11292,DEN,"Denver, CO",1130,1129,-1,15,1144,1238,7,1250,1245,-5,0,,0,N,140,136,114,1,770,,,,,,,,,
2018-01-30,WN,WN,WN,799,WN,N8621A,799,15304,TPA,"Tampa, FL",14679,SAN,"San Diego, CA",940,941,1,19,1000,1138,3,1155,1141,-14,0,,0,N,315,300,278,1,2087,,,,,,,,,
2018-01-30,AA,AA,AA,561,AA,N979UY,561,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",1945,1938,-7,26,2004,2158,5,2233,2203,-30,0,,0,N,108,85,54,1,370,,,,,,,,,
2018-01-31,AA,AA,AA,1679,AA,N711UW,1679,11057,CLT,"Charlotte, NC",13230,MDT,"Harrisburg, PA",1959,1949,-10,13,2002,2103,4,2128,2107,-21,0,,0,N,89,78,61,1,413,,,,,,,,,
2018-01-31,AA,AA_CODESHARE,AA,4888,PT,N665BC,4888,14100,PHL,"Philadelphia, PA",13230,MDT,"Harrisburg, PA",1045,1037,-8,16,1053,1114,6,1146,1120,-26,0,,0,N,61,43,21,1,84,,,,,,,,,
2018-01-31,DL,DL,DL,1251,DL,N693DL,1251,10397,ATL,"Atlanta, GA",14908,SNA,"Santa Ana, CA",1654,1651,-3,18,1709,1835,6,1854,1841,-13,0,,0,N,300,290,266,1,1919,,,,,,,,,
2018-01-31,B6,B6,B6,1190,B6,N952JB,1190,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",1955,2043,48,16,2059,2304,8,2230,2312,42,0,,0,N,155,149,125,1,944,1,0,0,0,41,,,,
2018-01-31,DL,DL_CODESHARE,DL,4276,OO,N445SW,4276,14869,SLC,"Salt Lake City, UT",12003,GTF,"Great Falls, MT",1100,1056,-4,26,1122,1244,4,1257,1248,-9,0,,0,N,117,112,82,1,463,,,,,,,,,
2018-01-31,UA,UA_CODESHARE,UA,5353,OO,N939SW,5353,13930,ORD,"Chicago, IL",15919,XNA,"Fayetteville, AR",1550,1628,38,13,1641,1803,5,1750,1808,18,0,,0,N,120,100,82,1,522,18,0,0,0,0,,,,
2018-01-31,DL,DL_CODESHARE,DL,7382,OO,N427SW,7382,11013,CIU,"Sault Ste. Marie, MI",13487,MSP,"Minneapolis, MN",725,719,-6,37,756,820,13,759,833,34,0,,0,N,94,134,84,1,435,0,0,34,0,0,,,,
2018-01-31,WN,WN,WN,47,WN,N7842A,47,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",1955,1950,-5,11,2001,2036,4,2055,2040,-15,0,,0,N,60,50,35,1,187,,,,,,,,,
2018-01-31,WN,WN,WN,1171,WN,N436WN,1171,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1425,1421,-4,10,1431,1525,5,1550,1530,-20,0,,0,N,85,69,54,1,337,,,,,,,,,
2018-01-31,AA,AA,AA,711,AA,N554UW,711,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1345,1343,-2,29,1412,1641,11,1640,1652,12,0,,0,N,235,249,209,1,1440,,,,,,,,,
2018-01-31,UA,UA,UA,598,UA,N68891,598,12264,IAD,"Washington, DC",10397,ATL,"Atlanta, GA",1230,1221,-9,13,1234,1356,8,1429,1404,-25,0,,0,N,119,103,82,1,534,,,,,,,,,
2018-01-31,UA,UA_CODESHARE,UA,6016,YV,N85352,6016,10713,BOI,"Boise, ID",12266,IAH,"Houston, TX",625,622,-3,27,649,1048,7,1110,1055,-15,0,,0,N,225,213,179,1,1482,,,,,,,,,
2018-01-31,UA,UA_CODESHARE,UA,6236,YV,N86311,6236,12266,IAH,"Houston, TX",10397,ATL,"Atlanta, GA",1205,1203,-2,18,1221,1450,7,1511,1457,-14,0,,0,N,126,114,89,1,689,,,,,,,,,
2018-08-01,AA,AA_CODESHARE,AA,5179,OH,N719PS,5179,11057,CLT,"Charlotte, NC",11617,EWN,"New Bern/Morehead/Beaufort, NC",2224,2303,39,12,2315,2354,3,2326,2357,31,0,,0,N,62,54,39,1,221,0,4,0,0,27,,,,
2018-08-01,UA,UA,UA,1110,UA,N76515,1110,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",2155,2158,3,12,2210,536,11,608,547,-21,0,,0,N,313,289,266,1,2486,,,,,,,,,
2018-08-01,AS,AS_CODESHARE,AS,2871,QX,N427QX,2871,11884,GEG,"Spokane, WA",14057,PDX,"Portland, OR",1150,1156,6,10,1206,1302,6,1259,1308,9,0,,0,N,69,72,56,1,279,,,,,,,,,
2018-08-01,AA,AA,AA,2639,AA,N932AN,2639,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",1444,1441,-3,127,1648,1855,28,1715,1923,128,0,,0,N,271,402,247,1,1846,0,0,128,0,0,,,,
2018-08-01,WN,WN,WN,1584,WN,N421LV,1584,14122,PIT,"Pittsburgh, PA",11259,DAL,"Dallas, TX",1520,1518,-2,9,1527,1654,4,1705,1658,-7,0,,0,N,165,160,147,1,1060,,,,,,,,,
2018-08-01,AA,AA,AA,1636,AA,N189UW,1636,11057,CLT,"Charlotte, NC",11292,DEN,"Denver, CO",1645,1812,87,14,1826,1925,7,1824,1932,68,0,,0,N,219,200,179,1,1337,0,48,0,0,20,,,,
2018-08-01,WN,WN,WN,1725,WN,N8698B,1725,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",1710,1719,9,7,1726,1956,5,2000,2001,1,0,,0,N,170,162,150,1,1189,,,,,,,,,
2018-08-01,DL,DL_CODESHARE,DL,4551,OO,N772SK,4551,11003,CID,"Cedar Rapids/Iowa City, IA",13487,MSP,"Minneapolis, MN",620,612,-8,12,624,706,5,746,711,-35,0,,0,N,86,59,42,1,220,,,,,,,,,
2018-08-01,DL,DL_CODESHARE,DL,5167,9E,N914XJ,5167,14685,SAV,"Savannah, GA",12953,LGA,"New York, NY",1828,,,,,,,2045,,,1,C,0,N,137,,,1,722,,,,,,,,,
2018-08-01,DL,DL,DL,1136,DL,N811DZ,1136,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",1352,1351,-1,18,1409,1526,4,1537,1530,-7,0,,0,N,105,99,77,1,515,,,,,,,,,
2018-08-01,WN,WN,WN,866,WN,N7865A,866,11259,DAL,"Dallas, TX",15016,STL,"St. Louis, MO",1030,1030,0,10,1040,1159,3,1215,1202,-13,0,,0,N,105,92,79,1,546,,,,,,,,,
2018-08-01,WN,WN,WN,665,WN,N954WN,665,11996,GSP,"Greer, SC",10397,ATL,"Atlanta, GA",1215,1216,1,7,1223,1259,6,1305,1305,0,0,,0,N,50,49,36,1,153,,,,,,,,,
2018-08-01,WN,WN,WN,853,WN,N278WN,853,12264,IAD,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",745,743,-2,12,755,1008,18,1020,1026,6,0,,0,N,155,163,133,1,901,,,,,,,,,
2018-08-01,UA,UA,UA,2119,UA,N73256,2119,11618,EWR,"Newark, NJ",11042,CLE,"Cleveland, OH",1914,1912,-2,75,2027,2140,5,2050,2145,55,0,,0,N,96,153,73,1,404,0,0,55,0,0,,,,
2018-08-01,AA,AA_CODESHARE,AA,3395,MQ,N244NN,3395,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",1625,1622,-3,12,1634,1724,4,1734,1728,-6,0,,0,N,69,66,50,1,312,,,,,,,,,
2018-08-01,AA,AA,AA,374,AA,N9619V,374,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",1057,1049,-8,10,1059,1205,11,1237,1216,-21,0,,0,N,100,87,66,1,460,,,,,,,,,
2018-08-01,AA,AA,AA,1312,AA,N952NN,1312,13930,ORD,"Chicago, IL",14831,SJC,"San Jose, CA",1000,1041,41,21,1102,1301,5,1228,1306,38,0,,0,N,268,265,239,1,1829,38,0,0,0,0,,,,
2018-08-01,DL,DL,DL,1653,DL,N3739P,1653,14747,SEA,"Seattle, WA",11630,FAI,"Fairbanks, AK",2120,2157,37,17,2214,21,2,5,23,18,0,,0,N,225,206,187,1,1533,8,0,0,0,10,,,,
2018-08-01,DL,DL,DL,1665,DL,N818DA,1665,10397,ATL,"Atlanta, GA",14057,PDX,"Portland, OR",2130,2139,9,21,2200,2345,4,2340,2349,9,0,,0,N,310,310,285,1,2172,,,,,,,,,
2018-08-02,UA,UA,UA,1862,UA,N37408,1862,12266,IAH,"Houston, TX",10423,AUS,"Austin, TX",1230,1424,114,15,1439,1506,4,1327,1510,103,0,,0,N,57,46,27,1,140,0,0,0,0,103,,,,
2018-08-02,UA,UA,UA,599,UA,N36472,599,11292,DEN,"Denver, CO",10721,BOS,"Boston, MA",747,902,75,23,925,1521,4,1334,1525,111,0,,0,N,227,263,236,1,1754,75,0,36,0,0,742.0,47,47,
2018-08-02,UA,UA,UA,311,UA,N485UA,311,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",915,908,-7,11,919,951,9,1020,1000,-20,0,,0,N,185,172,152,1,1123,,,,,,,,,
2018-08-02,DL,DL,DL,121,DL,N365NW,121,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",830,932,62,22,954,1111,5,1039,1116,37,0,,0,N,189,164,137,1,1020,0,0,37,0,0,,,,
2018-08-02,DL,DL,DL,2789,DL,N915AT,2789,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",1343,1350,7,9,1359,1336,4,1339,1340,1,0,,0,N,56,50,37,1,151,,,,,,,,,
2018-08-02,DL,DL,DL,2844,DL,N946AT,2844,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",925,927,2,18,945,921,3,915,924,9,0,,0,N,50,57,36,1,134,,,,,,,,,
2018-08-02,WN,WN,WN,1172,WN,N8625A,1172,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN",1745,1942,117,9,1951,2030,5,1855,2035,100,0,,0,N,130,113,99,1,675,12,0,0,0,88,,,,
2018-08-02,WN,WN,WN,1767,WN,N7852A,1767,14679,SAN,"San Diego, CA",12889,LAS,"Las Vegas, NV",1310,1400,50,14,1414,1510,4,1415,1514,59,0,,0,N,65,74,56,1,258,0,0,41,0,18,,,,
2018-08-02,AA,AA,AA,297,AA,N129AA,297,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1655,1837,102,40,1917,2144,6,1948,2150,122,0,,0,N,353,373,327,1,2556,102,0,20,0,0,1653.0,62,62,
2018-08-02,B6,B6,B6,391,B6,N589JB,391,10721,BOS,"Boston, MA",15304,TPA,"Tampa, FL",1900,1953,53,22,2015,,,2219,,,0,,1,N,199,,,1,1185,,,,,,,,,
2018-08-02,DL,DL_CODESHARE,DL,3848,OO,N445SW,3848,13487,MSP,"Minneapolis, MN",11003,CID,"Cedar Rapids/Iowa City, IA",855,900,5,46,946,1022,4,1014,1026,12,0,,0,N,79,86,36,1,220,,,,,,,,,
2018-08-02,DL,DL_CODESHARE,DL,4526,OO,N824SK,4526,10693,BNA,"Nashville, TN",14492,RDU,"Raleigh/Durham, NC",600,546,-14,20,606,816,5,838,821,-17,0,,0,N,98,95,70,1,442,,,,,,,,,
2018-08-02,AA,AA,AA,1623,AA,N344AN,1623,13303,MIA,"Miami, FL",14100,PHL,"Philadelphia, PA",655,758,63,14,812,1025,7,944,1032,48,0,,0,N,169,154,133,1,1013,15,0,0,0,33,,,,
2018-08-02,AA,AA_CODESHARE,AA,4846,PT,N617AE,4846,14100,PHL,"Philadelphia, PA",14574,ROA,"Roanoke, VA",1325,1322,-3,45,1407,1522,6,1452,1528,36,0,,0,N,87,126,75,1,311,0,0,36,0,0,,,,
2018-08-02,AA,AA_CODESHARE,AA,5182,OH,N550NN,5182,15919,XNA,"Fayetteville, AR",11057,CLT,"Charlotte, NC",652,648,-4,12,700,940,12,1016,952,-24,0,,0,N,144,124,100,1,754,,,,,,,,,
2018-08-02,F9,F9,F9,1042,F9,N711FR,1042,14100,PHL,"Philadelphia, PA",14843,SJU,"San Juan, PR",2205,2302,57,14,2316,248,6,155,254,59,0,,0,N,230,232,212,1,1576,0,0,2,0,57,,,,
2018-08-02,WN,WN,WN,252,WN,N269WN,252,10693,BNA,"Nashville, TN",14107,PHX,"Phoenix, AZ",505,503,-2,8,511,620,5,640,625,-15,0,,0,N,215,202,189,1,1449,,,,,,,,,
2018-08-02,WN,WN,WN,2130,WN,N7816B,2130,11259,DAL,"Dallas, TX",13198,MCI,"Kansas City, MO",1115,1116,1,8,1124,1235,13,1250,1248,-2,0,,0,N,95,92,71,1,460,,,,,,,,,
2018-08-02,WN,WN,WN,2554,WN,N710SW,2554,11292,DEN,"Denver, CO",12889,LAS,"Las Vegas, NV",540,542,2,10,552,617,7,630,624,-6,0,,0,N,110,102,85,1,628,,,,,,,,,
2018-08-02,WN,WN,WN,2090,WN,N7888A,2090,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",845,1230,225,26,1256,1805,7,1420,1812,232,0,,0,N,215,222,189,1,1521,225,0,7,0,0,852.0,38,28,
2018-08-02,AA,AA_CODESHARE,AA,5349,OH,N708PS,5349,11057,CLT,"Charlotte, NC",11996,GSP,"Greer, SC",1255,1252,-3,15,1307,1329,2,1339,1331,-8,0,,0,N,44,39,22,1,75,,,,,,,,,
